month,day,hour,value,location,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other
2,14,5,0.5013,NL11,0.3859,NL12,0.2703,NL13,0.2272,NL21,0.2007,NL22,0.2896,NL23,0.208,NL31,0.4852,NL32,0.3078,NL33,0.2677,NL34,0.208,NL41,0.2239,NL42
2,14,6,0.4597,NL11,0.3727,NL12,0.3581,NL13,0.3479,NL21,0.3686,NL22,0.4235,NL23,0.3694,NL31,0.5511,NL32,0.5496,NL33,0.5623,NL34,0.431,NL41,0.3031,NL42
2,14,7,0.2369,NL11,0.2119,NL12,0.2238,NL13,0.2347,NL21,0.2434,NL22,0.2734,NL23,0.2181,NL31,0.2707,NL32,0.3003,NL33,0.3158,NL34,0.2645,NL41,0.2072,NL42
2,14,8,0.3765,NL11,0.2622,NL12,0.1388,NL13,0.1106,NL21,0.1119,NL22,0.1559,NL23,0.1335,NL31,0.2731,NL32,0.2179,NL33,0.1723,NL34,0.1436,NL41,0.0788,NL42
2,14,9,0.1385,NL11,0.0597,NL12,0.0977,NL13,0.0716,NL21,0.0477,NL22,0.0611,NL23,0.0236,NL31,0.033,NL32,0.0404,NL33,0.0888,NL34,0.0297,NL41,0.0165,NL42
2,14,10,0.1497,NL11,0.0604,NL12,0.1236,NL13,0.0833,NL21,0.0599,NL22,0.0643,NL23,0.03,NL31,0.0265,NL32,0.0306,NL33,0.0755,NL34,0.0331,NL41,0.0263,NL42
2,14,11,0.5334,NL11,0.5269,NL12,0.38,NL13,0.3899,NL21,0.3888,NL22,0.5012,NL23,0.4216,NL31,0.6482,NL32,0.5732,NL33,0.5731,NL34,0.4256,NL41,0.2855,NL42
2,14,12,0.1937,NL11,0.1113,NL12,0.0694,NL13,0.0507,NL21,0.0293,NL22,0.0637,NL23,0.0339,NL31,0.0926,NL32,0.0535,NL33,0.0512,NL34,0.0283,NL41,0.0081,NL42
2,14,13,0.0414,NL11,0.0605,NL12,0.0454,NL13,0.0592,NL21,0.077,NL22,0.0885,NL23,0.0962,NL31,0.1244,NL32,0.136,NL33,0.1136,NL34,0.0856,NL41,0.0336,NL42
2,14,14,0.2343,NL11,0.2217,NL12,0.2373,NL13,0.244,NL21,0.3316,NL22,0.2951,NL23,0.3031,NL31,0.3409,NL32,0.4168,NL33,0.5031,NL34,0.4047,NL41,0.3581,NL42
2,14,15,0.3833,NL11,0.3565,NL12,0.238,NL13,0.2228,NL21,0.2772,NL22,0.2888,NL23,0.2977,NL31,0.4564,NL32,0.3885,NL33,0.3718,NL34,0.3129,NL41,0.227,NL42
2,14,16,0.3392,NL11,0.2096,NL12,0.2451,NL13,0.2122,NL21,0.1906,NL22,0.2516,NL23,0.2025,NL31,0.2798,NL32,0.2621,NL33,0.2283,NL34,0.1806,NL41,0.1212,NL42
2,14,17,0.03,NL11,0.0006,NL12,0.001,NL13,0.0035,NL21,0.0419,NL22,0.0046,NL23,0.0299,NL31,0.0043,NL32,0.054,NL33,0.1295,NL34,0.0936,NL41,0.1047,NL42
2,14,18,0.2065,NL11,0.1155,NL12,0.122,NL13,0.0853,NL21,0.0859,NL22,0.0825,NL23,0.0418,NL31,0.0778,NL32,0.0366,NL33,0.0338,NL34,0.0288,NL41,0.0828,NL42
2,14,19,0.7923,NL11,0.6926,NL12,0.3569,NL13,0.3207,NL21,0.1951,NL22,0.492,NL23,0.3112,NL31,0.7592,NL32,0.5366,NL33,0.4168,NL34,0.2483,NL41,0.0742,NL42
2,14,20,0.0523,NL11,0.0377,NL12,0.0867,NL13,0.0931,NL21,0.1189,NL22,0.0967,NL23,0.0962,NL31,0.0584,NL32,0.1007,NL33,0.1415,NL34,0.1274,NL41,0.1159,NL42
2,14,21,0.3488,NL11,0.121,NL12,0.1956,NL13,0.1302,NL21,0.1076,NL22,0.1064,NL23,0.0761,NL31,0.1879,NL32,0.0956,NL33,0.0771,NL34,0.0674,NL41,0.0956,NL42
2,14,22,0.9095,NL11,0.8132,NL12,0.7856,NL13,0.7422,NL21,0.8137,NL22,0.8695,NL23,0.8338,NL31,0.926,NL32,0.9243,NL33,0.9317,NL34,0.8806,NL41,0.7,NL42
2,14,23,0.4369,NL11,0.4437,NL12,0.2853,NL13,0.289,NL21,0.2771,NL22,0.3863,NL23,0.2734,NL31,0.5031,NL32,0.3755,NL33,0.3929,NL34,0.2974,NL41,0.2845,NL42
2,15,0,0.4603,NL11,0.4806,NL12,0.3127,NL13,0.315,NL21,0.2974,NL22,0.408,NL23,0.316,NL31,0.5854,NL32,0.4863,NL33,0.4846,NL34,0.367,NL41,0.2488,NL42
2,15,1,0.0358,NL11,0.0283,NL12,0.0353,NL13,0.0348,NL21,0.0408,NL22,0.0343,NL23,0.0227,NL31,0.0349,NL32,0.037,NL33,0.0506,NL34,0.0358,NL41,0.0326,NL42
2,15,2,0.2541,NL11,0.2441,NL12,0.133,NL13,0.1214,NL21,0.1202,NL22,0.1718,NL23,0.147,NL31,0.3167,NL32,0.219,NL33,0.2089,NL34,0.1581,NL41,0.1101,NL42
2,15,3,0.2032,NL11,0.1836,NL12,0.1599,NL13,0.156,NL21,0.1573,NL22,0.206,NL23,0.1697,NL31,0.3219,NL32,0.2991,NL33,0.244,NL34,0.181,NL41,0.1609,NL42
2,15,4,0.715,NL11,0.7149,NL12,0.4364,NL13,0.4141,NL21,0.4477,NL22,0.5419,NL23,0.4421,NL31,0.8119,NL32,0.7532,NL33,0.7447,NL34,0.5871,NL41,0.4212,NL42
2,15,5,0.8041,NL11,0.6599,NL12,0.6509,NL13,0.6236,NL21,0.6483,NL22,0.6569,NL23,0.5551,NL31,0.7057,NL32,0.6539,NL33,0.672,NL34,0.5903,NL41,0.694,NL42
2,15,6,0.0774,NL11,0.111,NL12,0.0774,NL13,0.0962,NL21,0.1239,NL22,0.1514,NL23,0.1559,NL31,0.3146,NL32,0.361,NL33,0.4063,NL34,0.2215,NL41,0.1367,NL42
2,15,7,0.0154,NL11,0.0158,NL12,0.0079,NL13,0.0163,NL21,0.0452,NL22,0.0526,NL23,0.0982,NL31,0.2258,NL32,0.2349,NL33,0.2472,NL34,0.149,NL41,0.0782,NL42
2,15,8,0.2754,NL11,0.2821,NL12,0.1503,NL13,0.1413,NL21,0.1445,NL22,0.2083,NL23,0.1686,NL31,0.4783,NL32,0.4278,NL33,0.4101,NL34,0.2485,NL41,0.1398,NL42
2,15,9,0.7148,NL11,0.5796,NL12,0.4668,NL13,0.4144,NL21,0.4152,NL22,0.4982,NL23,0.409,NL31,0.6025,NL32,0.5317,NL33,0.5236,NL34,0.438,NL41,0.3523,NL42
2,15,10,0.9641,NL11,0.959,NL12,0.9162,NL13,0.8964,NL21,0.8968,NL22,0.9473,NL23,0.925,NL31,0.9673,NL32,0.9603,NL33,0.9579,NL34,0.9276,NL41,0.8003,NL42
2,15,11,0.8258,NL11,0.5708,NL12,0.7312,NL13,0.6177,NL21,0.6624,NL22,0.5887,NL23,0.5839,NL31,0.6809,NL32,0.7072,NL33,0.6953,NL34,0.6521,NL41,0.679,NL42
2,15,12,0.9701,NL11,0.9555,NL12,0.9175,NL13,0.8962,NL21,0.8963,NL22,0.944,NL23,0.9184,NL31,0.9678,NL32,0.9566,NL33,0.953,NL34,0.9196,NL41,0.7807,NL42
2,15,13,0.0679,NL11,0.1042,NL12,0.033,NL13,0.0509,NL21,0.058,NL22,0.0899,NL23,0.0844,NL31,0.1725,NL32,0.1488,NL33,0.1981,NL34,0.1059,NL41,0.0395,NL42
2,15,14,0.0397,NL11,0.0629,NL12,0.0537,NL13,0.055,NL21,0.0441,NL22,0.0775,NL23,0.0533,NL31,0.1036,NL32,0.0773,NL33,0.0854,NL34,0.0662,NL41,0.0599,NL42
2,15,15,0.0095,NL11,0.0311,NL12,0.0911,NL13,0.1108,NL21,0.1717,NL22,0.1297,NL23,0.1488,NL31,0.1389,NL32,0.2138,NL33,0.2555,NL34,0.1919,NL41,0.2138,NL42
2,15,16,0.3443,NL11,0.198,NL12,0.2313,NL13,0.192,NL21,0.2078,NL22,0.1904,NL23,0.1643,NL31,0.2584,NL32,0.257,NL33,0.2596,NL34,0.1844,NL41,0.1431,NL42
2,15,17,0.3282,NL11,0.1929,NL12,0.2538,NL13,0.2258,NL21,0.2173,NL22,0.2184,NL23,0.1459,NL31,0.2065,NL32,0.1688,NL33,0.1794,NL34,0.1437,NL41,0.1833,NL42
2,15,18,0.3159,NL11,0.2632,NL12,0.2188,NL13,0.2018,NL21,0.2068,NL22,0.266,NL23,0.222,NL31,0.3753,NL32,0.3287,NL33,0.3749,NL34,0.2462,NL41,0.1724,NL42
2,15,19,0.3025,NL11,0.2162,NL12,0.2254,NL13,0.2249,NL21,0.2717,NL22,0.3139,NL23,0.2845,NL31,0.3909,NL32,0.4186,NL33,0.4258,NL34,0.326,NL41,0.3019,NL42
2,15,20,0.1773,NL11,0.0692,NL12,0.1535,NL13,0.1347,NL21,0.1583,NL22,0.125,NL23,0.1469,NL31,0.0601,NL32,0.1539,NL33,0.244,NL34,0.2179,NL41,0.2042,NL42
2,15,21,0.3969,NL11,0.3864,NL12,0.1597,NL13,0.21,NL21,0.1825,NL22,0.3718,NL23,0.3084,NL31,0.4695,NL32,0.414,NL33,0.4092,NL34,0.3225,NL41,0.1224,NL42
2,15,22,0.3058,NL11,0.1913,NL12,0.1707,NL13,0.1703,NL21,0.2396,NL22,0.2302,NL23,0.2354,NL31,0.2966,NL32,0.3483,NL33,0.3981,NL34,0.2915,NL41,0.2287,NL42
2,15,23,0.4801,NL11,0.3588,NL12,0.3624,NL13,0.3424,NL21,0.3146,NL22,0.3901,NL23,0.3002,NL31,0.3896,NL32,0.3462,NL33,0.3664,NL34,0.3124,NL41,0.2517,NL42
2,16,0,0.379,NL11,0.2787,NL12,0.1764,NL13,0.1785,NL21,0.1966,NL22,0.2347,NL23,0.187,NL31,0.3621,NL32,0.3302,NL33,0.3339,NL34,0.2061,NL41,0.156,NL42
2,16,1,0.5818,NL11,0.4092,NL12,0.3567,NL13,0.3184,NL21,0.2212,NL22,0.4074,NL23,0.3126,NL31,0.516,NL32,0.408,NL33,0.4035,NL34,0.3502,NL41,0.183,NL42
2,16,2,0.0471,NL11,0.0295,NL12,0.0334,NL13,0.0424,NL21,0.0469,NL22,0.0518,NL23,0.04,NL31,0.0512,NL32,0.045,NL33,0.0366,NL34,0.0329,NL41,0.0199,NL42
2,16,3,0.8183,NL11,0.7929,NL12,0.6756,NL13,0.6288,NL21,0.5947,NL22,0.7147,NL23,0.6189,NL31,0.8418,NL32,0.7596,NL33,0.708,NL34,0.6175,NL41,0.4039,NL42
2,16,4,0.2243,NL11,0.1741,NL12,0.1674,NL13,0.1586,NL21,0.1531,NL22,0.1956,NL23,0.1544,NL31,0.2186,NL32,0.1966,NL33,0.2154,NL34,0.182,NL41,0.1425,NL42
2,16,5,0.2397,NL11,0.1941,NL12,0.1698,NL13,0.1608,NL21,0.132,NL22,0.2057,NL23,0.1456,NL31,0.2322,NL32,0.2002,NL33,0.2164,NL34,0.1847,NL41,0.1328,NL42
2,16,6,0.2459,NL11,0.2131,NL12,0.1635,NL13,0.1561,NL21,0.1253,NL22,0.207,NL23,0.1408,NL31,0.2661,NL32,0.2236,NL33,0.2359,NL34,0.1802,NL41,0.1242,NL42
2,16,7,0.4967,NL11,0.3615,NL12,0.2781,NL13,0.2262,NL21,0.18,NL22,0.2802,NL23,0.1991,NL31,0.343,NL32,0.2241,NL33,0.1538,NL34,0.1585,NL41,0.0853,NL42
2,16,8,0.5376,NL11,0.4119,NL12,0.2459,NL13,0.2314,NL21,0.2403,NL22,0.3194,NL23,0.2663,NL31,0.452,NL32,0.3719,NL33,0.3355,NL34,0.2698,NL41,0.277,NL42
2,16,9,0.285,NL11,0.2643,NL12,0.0953,NL13,0.0788,NL21,0.0547,NL22,0.1246,NL23,0.0766,NL31,0.3203,NL32,0.1664,NL33,0.1301,NL34,0.0812,NL41,0.0574,NL42
2,16,10,0.0185,NL11,0.0285,NL12,0.0507,NL13,0.054,NL21,0.0703,NL22,0.0614,NL23,0.0567,NL31,0.0859,NL32,0.0935,NL33,0.1142,NL34,0.0795,NL41,0.0837,NL42
2,16,11,0.0842,NL11,0.0684,NL12,0.0184,NL13,0.0268,NL21,0.0193,NL22,0.0463,NL23,0.0339,NL31,0.0998,NL32,0.0695,NL33,0.0548,NL34,0.0311,NL41,0.0148,NL42
2,16,12,0.856,NL11,0.8156,NL12,0.766,NL13,0.7527,NL21,0.7883,NL22,0.8378,NL23,0.8128,NL31,0.8861,NL32,0.8986,NL33,0.9045,NL34,0.8484,NL41,0.7173,NL42
2,16,13,0.0056,NL11,0.0226,NL12,0.0555,NL13,0.0756,NL21,0.1423,NL22,0.0867,NL23,0.1124,NL31,0.0876,NL32,0.1434,NL33,0.1957,NL34,0.16,NL41,0.1446,NL42
2,16,14,0.5978,NL11,0.5177,NL12,0.4361,NL13,0.3778,NL21,0.2808,NL22,0.4374,NL23,0.2824,NL31,0.4955,NL32,0.3013,NL33,0.2447,NL34,0.2169,NL41,0.104,NL42
2,16,15,0.334,NL11,0.2313,NL12,0.1507,NL13,0.1239,NL21,0.0819,NL22,0.1637,NL23,0.0949,NL31,0.2082,NL32,0.1109,NL33,0.0857,NL34,0.075,NL41,0.0132,NL42
2,16,16,0.0081,NL11,0.0005,NL12,0.0039,NL13,0.0029,NL21,0.0038,NL22,0.0006,NL23,0.0001,NL31,0.0001,NL32,0.0001,NL33,0.0005,NL34,0.0006,NL41,0.0051,NL42
2,16,17,0.4525,NL11,0.3369,NL12,0.2485,NL13,0.203,NL21,0.1596,NL22,0.2439,NL23,0.1384,NL31,0.2798,NL32,0.1462,NL33,0.1225,NL34,0.1165,NL41,0.0624,NL42
2,16,18,0.0759,NL11,0.0152,NL12,0.0165,NL13,0.0099,NL21,0.0047,NL22,0.0069,NL23,0.0017,NL31,0.0023,NL32,0.002,NL33,0.0143,NL34,0.0161,NL41,0.0291,NL42
2,16,19,0.3952,NL11,0.2942,NL12,0.1989,NL13,0.1808,NL21,0.1759,NL22,0.2258,NL23,0.1808,NL31,0.347,NL32,0.2565,NL33,0.2103,NL34,0.1781,NL41,0.0953,NL42
2,16,20,0.0435,NL11,0.0181,NL12,0.0265,NL13,0.0365,NL21,0.0301,NL22,0.0514,NL23,0.0572,NL31,0.0685,NL32,0.1464,NL33,0.2493,NL34,0.126,NL41,0.1238,NL42
2,16,21,0.9245,NL11,0.9079,NL12,0.8741,NL13,0.8513,NL21,0.8324,NL22,0.9042,NL23,0.8551,NL31,0.9437,NL32,0.9158,NL33,0.8662,NL34,0.8418,NL41,0.6695,NL42
2,16,22,0.2779,NL11,0.1888,NL12,0.1981,NL13,0.1822,NL21,0.1777,NL22,0.2004,NL23,0.1408,NL31,0.2302,NL32,0.1449,NL33,0.1247,NL34,0.1138,NL41,0.1121,NL42
2,16,23,0.2458,NL11,0.2099,NL12,0.1037,NL13,0.1053,NL21,0.1547,NL22,0.1599,NL23,0.1634,NL31,0.3305,NL32,0.313,NL33,0.3601,NL34,0.2605,NL41,0.2265,NL42
2,17,0,0.7203,NL11,0.5428,NL12,0.4912,NL13,0.458,NL21,0.4505,NL22,0.559,NL23,0.4841,NL31,0.6772,NL32,0.6425,NL33,0.6134,NL34,0.5115,NL41,0.3959,NL42
2,17,1,0.1145,NL11,0.1418,NL12,0.1341,NL13,0.1505,NL21,0.1803,NL22,0.1916,NL23,0.1758,NL31,0.2368,NL32,0.2627,NL33,0.2729,NL34,0.2128,NL41,0.1468,NL42
2,17,2,0.2234,NL11,0.1631,NL12,0.1363,NL13,0.1425,NL21,0.139,NL22,0.1959,NL23,0.1723,NL31,0.2592,NL32,0.2552,NL33,0.2861,NL34,0.2062,NL41,0.1334,NL42
2,17,3,0.2414,NL11,0.2537,NL12,0.182,NL13,0.1862,NL21,0.2836,NL22,0.2205,NL23,0.2476,NL31,0.3954,NL32,0.4508,NL33,0.531,NL34,0.422,NL41,0.3332,NL42
2,17,4,0.6177,NL11,0.5054,NL12,0.3156,NL13,0.2905,NL21,0.3699,NL22,0.3502,NL23,0.3086,NL31,0.5526,NL32,0.4541,NL33,0.4399,NL34,0.3396,NL41,0.2791,NL42
2,17,5,0.0156,NL11,0.0317,NL12,0.024,NL13,0.0501,NL21,0.0776,NL22,0.0747,NL23,0.086,NL31,0.0775,NL32,0.0889,NL33,0.1077,NL34,0.1028,NL41,0.1097,NL42
2,17,6,0.2692,NL11,0.3306,NL12,0.2848,NL13,0.2925,NL21,0.2929,NL22,0.3841,NL23,0.3335,NL31,0.5662,NL32,0.5748,NL33,0.5743,NL34,0.421,NL41,0.3106,NL42
2,17,7,0.8522,NL11,0.722,NL12,0.4577,NL13,0.3716,NL21,0.2806,NL22,0.4607,NL23,0.3473,NL31,0.6565,NL32,0.5026,NL33,0.4095,NL34,0.3266,NL41,0.2313,NL42
2,17,8,0.4929,NL11,0.3108,NL12,0.2808,NL13,0.295,NL21,0.298,NL22,0.319,NL23,0.21,NL31,0.282,NL32,0.235,NL33,0.2065,NL34,0.2028,NL41,0.2609,NL42
2,17,9,0.8834,NL11,0.8399,NL12,0.8298,NL13,0.7907,NL21,0.73,NL22,0.8517,NL23,0.7523,NL31,0.898,NL32,0.8417,NL33,0.7711,NL34,0.7054,NL41,0.5506,NL42
2,17,10,0.1087,NL11,0.1692,NL12,0.1616,NL13,0.1996,NL21,0.2747,NL22,0.2813,NL23,0.2886,NL31,0.3505,NL32,0.3735,NL33,0.3954,NL34,0.3258,NL41,0.2388,NL42
2,17,11,0.5224,NL11,0.4633,NL12,0.3266,NL13,0.3333,NL21,0.3167,NL22,0.4219,NL23,0.3188,NL31,0.525,NL32,0.4211,NL33,0.4075,NL34,0.3208,NL41,0.2451,NL42
2,17,12,0.4691,NL11,0.418,NL12,0.2728,NL13,0.2598,NL21,0.2413,NL22,0.342,NL23,0.27,NL31,0.5099,NL32,0.418,NL33,0.4448,NL34,0.3286,NL41,0.2469,NL42
2,17,13,0.2419,NL11,0.2237,NL12,0.2246,NL13,0.2119,NL21,0.1483,NL22,0.2622,NL23,0.1698,NL31,0.2816,NL32,0.1721,NL33,0.1021,NL34,0.1078,NL41,0.0928,NL42
2,17,14,0.105,NL11,0.1271,NL12,0.0862,NL13,0.0821,NL21,0.0898,NL22,0.1174,NL23,0.108,NL31,0.2045,NL32,0.1953,NL33,0.2344,NL34,0.1417,NL41,0.0896,NL42
2,17,15,0.0755,NL11,0.1015,NL12,0.0894,NL13,0.1015,NL21,0.1349,NL22,0.1382,NL23,0.14,NL31,0.1956,NL32,0.2092,NL33,0.2238,NL34,0.1738,NL41,0.1352,NL42
2,17,16,0.4467,NL11,0.508,NL12,0.3598,NL13,0.4163,NL21,0.5289,NL22,0.5363,NL23,0.5504,NL31,0.7144,NL32,0.7501,NL33,0.7672,NL34,0.6606,NL41,0.4576,NL42
2,17,17,0.4801,NL11,0.2871,NL12,0.2428,NL13,0.2021,NL21,0.2021,NL22,0.2204,NL23,0.1565,NL31,0.2691,NL32,0.1895,NL33,0.1708,NL34,0.1409,NL41,0.0816,NL42
2,17,18,0.1795,NL11,0.1686,NL12,0.1671,NL13,0.178,NL21,0.2087,NL22,0.2262,NL23,0.206,NL31,0.2127,NL32,0.2014,NL33,0.1837,NL34,0.2193,NL41,0.1693,NL42
2,17,19,0.1657,NL11,0.1548,NL12,0.1546,NL13,0.1547,NL21,0.1842,NL22,0.1853,NL23,0.1712,NL31,0.1949,NL32,0.1898,NL33,0.1813,NL34,0.2006,NL41,0.1714,NL42
2,17,20,0.1904,NL11,0.1066,NL12,0.1406,NL13,0.1189,NL21,0.1163,NL22,0.1101,NL23,0.0727,NL31,0.0815,NL32,0.0567,NL33,0.0476,NL34,0.0694,NL41,0.1278,NL42
2,17,21,0.0364,NL11,0.0607,NL12,0.084,NL13,0.095,NL21,0.0971,NL22,0.1039,NL23,0.0791,NL31,0.0801,NL32,0.0758,NL33,0.0983,NL34,0.0725,NL41,0.046,NL42
2,17,22,0.0942,NL11,0.0873,NL12,0.0361,NL13,0.0477,NL21,0.0626,NL22,0.0729,NL23,0.0702,NL31,0.136,NL32,0.1349,NL33,0.1491,NL34,0.1003,NL41,0.0433,NL42
2,17,23,0.6479,NL11,0.4671,NL12,0.3506,NL13,0.2841,NL21,0.1895,NL22,0.3492,NL23,0.2038,NL31,0.4266,NL32,0.2665,NL33,0.2148,NL34,0.1677,NL41,0.0827,NL42
2,18,0,0.3067,NL11,0.3049,NL12,0.1564,NL13,0.1781,NL21,0.2057,NL22,0.2696,NL23,0.2305,NL31,0.5055,NL32,0.4437,NL33,0.4261,NL34,0.2802,NL41,0.2004,NL42
2,18,1,0.3572,NL11,0.2424,NL12,0.1801,NL13,0.1554,NL21,0.1215,NL22,0.1991,NL23,0.1314,NL31,0.2516,NL32,0.178,NL33,0.159,NL34,0.1255,NL41,0.0418,NL42
2,18,2,0.3672,NL11,0.3877,NL12,0.243,NL13,0.2566,NL21,0.2888,NL22,0.3588,NL23,0.3589,NL31,0.6102,NL32,0.5763,NL33,0.5606,NL34,0.4064,NL41,0.276,NL42
2,18,3,0.2447,NL11,0.163,NL12,0.0971,NL13,0.086,NL21,0.0939,NL22,0.1136,NL23,0.0818,NL31,0.1996,NL32,0.146,NL33,0.1158,NL34,0.0833,NL41,0.0326,NL42
2,18,4,0.1586,NL11,0.0855,NL12,0.0597,NL13,0.0401,NL21,0.0243,NL22,0.0445,NL23,0.0163,NL31,0.0527,NL32,0.025,NL33,0.0265,NL34,0.0134,NL41,0.0159,NL42
2,18,5,0.2507,NL11,0.2175,NL12,0.1747,NL13,0.1771,NL21,0.19,NL22,0.2318,NL23,0.2091,NL31,0.2698,NL32,0.2534,NL33,0.2613,NL34,0.2462,NL41,0.2484,NL42
2,18,6,0.5949,NL11,0.4487,NL12,0.2617,NL13,0.2272,NL21,0.173,NL22,0.2889,NL23,0.1508,NL31,0.4094,NL32,0.1576,NL33,0.1088,NL34,0.0957,NL41,0.0712,NL42
2,18,7,0.4765,NL11,0.3805,NL12,0.1932,NL13,0.1841,NL21,0.1454,NL22,0.2932,NL23,0.2037,NL31,0.4053,NL32,0.2665,NL33,0.2022,NL34,0.163,NL41,0.0582,NL42
2,18,8,0.6121,NL11,0.714,NL12,0.6435,NL13,0.6648,NL21,0.7135,NL22,0.7074,NL23,0.6492,NL31,0.7678,NL32,0.7687,NL33,0.7922,NL34,0.7086,NL41,0.7637,NL42
2,18,9,0.6753,NL11,0.7055,NL12,0.5748,NL13,0.5688,NL21,0.6026,NL22,0.668,NL23,0.5965,NL31,0.7632,NL32,0.7205,NL33,0.7337,NL34,0.6404,NL41,0.6984,NL42
2,18,10,0.1633,NL11,0.1131,NL12,0.0983,NL13,0.0815,NL21,0.0866,NL22,0.0901,NL23,0.0535,NL31,0.0905,NL32,0.0496,NL33,0.0626,NL34,0.0586,NL41,0.1358,NL42
2,18,11,0.539,NL11,0.4571,NL12,0.2961,NL13,0.2825,NL21,0.2234,NL22,0.4065,NL23,0.3205,NL31,0.5081,NL32,0.4312,NL33,0.3779,NL34,0.284,NL41,0.1415,NL42
2,18,12,0.5258,NL11,0.3805,NL12,0.2853,NL13,0.2528,NL21,0.2005,NL22,0.3487,NL23,0.2621,NL31,0.4139,NL32,0.3526,NL33,0.365,NL34,0.2739,NL41,0.1309,NL42
2,18,13,0.5172,NL11,0.4716,NL12,0.2958,NL13,0.2941,NL21,0.2845,NL22,0.3945,NL23,0.3165,NL31,0.5059,NL32,0.4253,NL33,0.4005,NL34,0.3143,NL41,0.2438,NL42
2,18,14,0.8255,NL11,0.7578,NL12,0.6723,NL13,0.6662,NL21,0.6875,NL22,0.773,NL23,0.7273,NL31,0.8617,NL32,0.8531,NL33,0.8579,NL34,0.767,NL41,0.6385,NL42
2,18,15,0.1524,NL11,0.138,NL12,0.0755,NL13,0.0716,NL21,0.0728,NL22,0.1001,NL23,0.0817,NL31,0.1263,NL32,0.1229,NL33,0.1375,NL34,0.114,NL41,0.0517,NL42
2,18,16,0.492,NL11,0.41,NL12,0.2781,NL13,0.2606,NL21,0.3003,NL22,0.3272,NL23,0.294,NL31,0.487,NL32,0.3724,NL33,0.2646,NL34,0.2631,NL41,0.1732,NL42
2,18,17,0.4529,NL11,0.3861,NL12,0.3011,NL13,0.2935,NL21,0.3031,NL22,0.3415,NL23,0.2602,NL31,0.4147,NL32,0.4092,NL33,0.4453,NL34,0.33,NL41,0.2777,NL42
2,18,18,0.4418,NL11,0.3137,NL12,0.2627,NL13,0.2454,NL21,0.3053,NL22,0.3102,NL23,0.3535,NL31,0.4342,NL32,0.4901,NL33,0.4852,NL34,0.3932,NL41,0.2783,NL42
2,18,19,0.7265,NL11,0.6048,NL12,0.356,NL13,0.3158,NL21,0.2839,NL22,0.4073,NL23,0.3113,NL31,0.6538,NL32,0.483,NL33,0.3963,NL34,0.307,NL41,0.2266,NL42
2,18,20,0.8568,NL11,0.8001,NL12,0.632,NL13,0.5698,NL21,0.5883,NL22,0.6461,NL23,0.6444,NL31,0.8808,NL32,0.8728,NL33,0.8889,NL34,0.7972,NL41,0.5279,NL42
2,18,21,0.1455,NL11,0.0572,NL12,0.1127,NL13,0.1127,NL21,0.1276,NL22,0.1154,NL23,0.1038,NL31,0.0621,NL32,0.0471,NL33,0.059,NL34,0.0995,NL41,0.0894,NL42
2,18,22,0.8722,NL11,0.8202,NL12,0.6589,NL13,0.6333,NL21,0.5747,NL22,0.7272,NL23,0.5985,NL31,0.8637,NL32,0.7417,NL33,0.625,NL34,0.5987,NL41,0.5108,NL42
2,18,23,0.1135,NL11,0.1251,NL12,0.1203,NL13,0.1323,NL21,0.1452,NL22,0.1686,NL23,0.1522,NL31,0.2123,NL32,0.2397,NL33,0.2243,NL34,0.1794,NL41,0.1027,NL42
2,19,0,0.537,NL11,0.5075,NL12,0.2713,NL13,0.2527,NL21,0.2448,NL22,0.3526,NL23,0.2648,NL31,0.5879,NL32,0.4269,NL33,0.2988,NL34,0.2444,NL41,0.1413,NL42
2,19,1,0.5577,NL11,0.3951,NL12,0.155,NL13,0.1296,NL21,0.1097,NL22,0.1851,NL23,0.1105,NL31,0.4056,NL32,0.2547,NL33,0.2076,NL34,0.1098,NL41,0.066,NL42
2,19,2,0.4021,NL11,0.3605,NL12,0.2531,NL13,0.2525,NL21,0.266,NL22,0.3232,NL23,0.2696,NL31,0.5183,NL32,0.4497,NL33,0.4508,NL34,0.343,NL41,0.2334,NL42
2,19,3,0.0754,NL11,0.0908,NL12,0.0779,NL13,0.0906,NL21,0.0943,NL22,0.1142,NL23,0.097,NL31,0.1387,NL32,0.1334,NL33,0.1131,NL34,0.0995,NL41,0.0551,NL42
2,19,4,0.3613,NL11,0.1844,NL12,0.1356,NL13,0.1027,NL21,0.0767,NL22,0.1301,NL23,0.0665,NL31,0.1376,NL32,0.059,NL33,0.0284,NL34,0.0444,NL41,0.0612,NL42
2,19,5,0.3212,NL11,0.2863,NL12,0.1317,NL13,0.1368,NL21,0.129,NL22,0.2413,NL23,0.1871,NL31,0.3145,NL32,0.2135,NL33,0.155,NL34,0.1466,NL41,0.0544,NL42
2,19,6,0.7175,NL11,0.6547,NL12,0.4085,NL13,0.4117,NL21,0.3078,NL22,0.5143,NL23,0.3574,NL31,0.6929,NL32,0.5175,NL33,0.4516,NL34,0.354,NL41,0.2168,NL42
2,19,7,0.4965,NL11,0.4433,NL12,0.2558,NL13,0.241,NL21,0.1897,NL22,0.3182,NL23,0.2065,NL31,0.4504,NL32,0.2841,NL33,0.2418,NL34,0.1827,NL41,0.0812,NL42
